id,geo_code,macro_region,region,province,municipality,municipal_district,section,neighborhood,sub_neighborhood,name
18156,03092904030200500,03,09,29,04,03,02,005,00,"Loma Regina"
18157,03092904030200600,03,09,29,04,03,02,006,00,"Sabana Piedra"
18159,03092904030300100,03,09,29,04,03,03,001,00,Consuelo
18160,03092904030300200,03,09,29,04,03,03,002,00,"La Cuchilla"
18161,03092904030300300,03,09,29,04,03,03,003,00,"La Jagüita"
18162,03092904030300400,03,09,29,04,03,03,004,00,"Piedra Grande"
18163,03092904030300500,03,09,29,04,03,03,005,00,"El Placer"
18164,03092904030300600,03,09,29,04,03,03,006,00,"El Zapote"
18165,03092904030300700,03,09,29,04,03,03,007,00,"Jagua Mocha"
18166,03092904030300800,03,09,29,04,03,03,008,00,Maimón
18167,03092904030300900,03,09,29,04,03,03,009,00,"El Naranjo"
18169,03092904030400100,03,09,29,04,03,04,001,00,"El Chácaro"
18170,03092904030400200,03,09,29,04,03,04,002,00,"Río Arriba"
18171,03092904030400300,03,09,29,04,03,04,003,00,"El Capá"
18172,03092904030400400,03,09,29,04,03,04,004,00,"Arroyo Indio"
18173,03092904030400500,03,09,29,04,03,04,005,00,Guanumita
18174,03092904030400600,03,09,29,04,03,04,006,00,Colorado
18175,03092904030400700,03,09,29,04,03,04,007,00,"La Cuneta"
18177,03092904030500100,03,09,29,04,03,05,001,00,"Monte Recio"
18178,03092904030500200,03,09,29,04,03,05,002,00,"La Mata Cimarrona"
18179,03092904030500300,03,09,29,04,03,05,003,00,"Sabanita al Medio"
18180,03092904030500400,03,09,29,04,03,05,004,00,"La Penca"
18181,03092904030500500,03,09,29,04,03,05,005,00,"Sabana Grande"
18183,03092904030600100,03,09,29,04,03,06,001,00,"La Estancia"
18184,03092904030600200,03,09,29,04,03,06,002,00,"Los Lanos"
18185,03092904030600300,03,09,29,04,03,06,003,00,Ledesma
18186,03092904030600400,03,09,29,04,03,06,004,00,"Loma Cambelén"
18187,03092904030600500,03,09,29,04,03,06,005,00,Mirador
18188,03092904030600600,03,09,29,04,03,06,006,00,"Los Angelitos"
18189,03092904030600700,03,09,29,04,03,06,007,00,"La Majagua"
18190,03092904030600800,03,09,29,04,03,06,008,00,"Los Núñez"
18192,03092904030700100,03,09,29,04,03,07,001,00,"Palo Prieto"
18196,03092905010100100,03,09,29,05,01,01,001,00,"La Placeta"
18200,03092905010100200,03,09,29,05,01,01,002,00,"La Peguero"
18202,03092905010100300,03,09,29,05,01,01,003,00,Dionicio
18206,03092905010100400,03,09,29,05,01,01,004,00,"El Caserío"
18210,03092905010100500,03,09,29,05,01,01,005,00,"La Majagua"
18214,03092905010100600,03,09,29,05,01,01,006,00,"El Manguito"
18217,03092905010200100,03,09,29,05,01,02,001,00,"La Guázuma"
18218,03092905010200200,03,09,29,05,01,02,002,00,"Mateo Pico"
18219,03092905010200300,03,09,29,05,01,02,003,00,"El Carmen"
18220,03092905010200400,03,09,29,05,01,02,004,00,"La Guardia Abajo"
18221,03092905010200500,03,09,29,05,01,02,005,00,"La Laguna"
18222,03092905010200600,03,09,29,05,01,02,006,00,"Batey La Guázuma"
18223,03092905010200700,03,09,29,05,01,02,007,00,"Manao Pilón"
18224,03092905010200800,03,09,29,05,01,02,008,00,"Hoya Fresca"
18225,03092905010200900,03,09,29,05,01,02,009,00,Pekín
18226,03092905010201000,03,09,29,05,01,02,010,00,"El Higo"
18227,03092905010201100,03,09,29,05,01,02,011,00,Jiminillo
18228,03092905010201200,03,09,29,05,01,02,012,00,"Los Coquitos"
18229,03092905010201300,03,09,29,05,01,02,013,00,"Cerro Largo"
18230,03092905010201400,03,09,29,05,01,02,014,00,"La Guardia Arriba"
18231,03092905010201500,03,09,29,05,01,02,015,00,"Corozo Arriba"
18232,03092905010201600,03,09,29,05,01,02,016,00,"Corozo Abajo"
18234,03092905010300100,03,09,29,05,01,03,001,00,"Cuarce (Cuance)"
18235,03092905010300200,03,09,29,05,01,03,002,00,Lambedera
18236,03092905010300300,03,09,29,05,01,03,003,00,"Los Hojanchos"
18237,03092905010300400,03,09,29,05,01,03,004,00,"Barrio La 42"
18238,03092905010300500,03,09,29,05,01,03,005,00,Cuancita
18239,03092905010300600,03,09,29,05,01,03,006,00,Serrallés
18240,03092905010300700,03,09,29,05,01,03,007,00,"Mata de Plátano"
18241,03092905010300800,03,09,29,05,01,03,008,00,"El Pico"
18242,03092905010300900,03,09,29,05,01,03,009,00,"La Horqueta"
18243,03092905010301000,03,09,29,05,01,03,010,00,"La Cuaba Arriba"
18244,03092905010301100,03,09,29,05,01,03,011,00,"La Recta"
18245,03092905010301200,03,09,29,05,01,03,012,00,"La Ensenada"
18246,03092905010301300,03,09,29,05,01,03,013,00,"La Travesía"
18247,03092905010301400,03,09,29,05,01,03,014,00,"La Cuaba Abajo"
18248,03092905010301500,03,09,29,05,01,03,015,00,"El Callejón"
18249,03092905010301600,03,09,29,05,01,03,016,00,"El Play"
18250,03092905010301700,03,09,29,05,01,03,017,00,"Serrallés Adentro"
18251,03092905010301800,03,09,29,05,01,03,018,00,"Los Guayabos"
18252,03092905010301900,03,09,29,05,01,03,019,00,"Santa Lucía"
18254,03092905010400100,03,09,29,05,01,04,001,00,Jorungo
18255,03092905010400200,03,09,29,05,01,04,002,00,Bernardino
18256,03092905010400300,03,09,29,05,01,04,003,00,"Los Morones"
18257,03092905010400400,03,09,29,05,01,04,004,00,Macumas
18258,03092905010400500,03,09,29,05,01,04,005,00,"La Jagüita"
18259,03092905010400600,03,09,29,05,01,04,006,00,"Arroyo Grande"
18260,03092905010400700,03,09,29,05,01,04,007,00,"Bejuco Colorado"
18261,03092905010400800,03,09,29,05,01,04,008,00,"El Mate"
18262,03092905010400900,03,09,29,05,01,04,009,00,"El Memiso"
18263,03092905010401000,03,09,29,05,01,04,010,00,"Centro Penzo"
18264,03092905010401100,03,09,29,05,01,04,011,00,"El Calvario"
18265,03092905010401200,03,09,29,05,01,04,012,00,"La Bruja"
18267,03092905010500100,03,09,29,05,01,05,001,00,"El Cantón"
18268,03092905010500200,03,09,29,05,01,05,002,00,"Los Arroyos"
18269,03092905010500300,03,09,29,05,01,05,003,00,"El Café"
18270,03092905010500400,03,09,29,05,01,05,004,00,"Juana Cotes"
18271,03092905010500500,03,09,29,05,01,05,005,00,"El Capá"
18272,03092905010500600,03,09,29,05,01,05,006,00,"La Peguera"
18273,03092905010500700,03,09,29,05,01,05,007,00,Camarón
18274,03092905010500800,03,09,29,05,01,05,008,00,"Tierra Mala"
18275,03092905010500900,03,09,29,05,01,05,009,00,"El Manguito"
18276,03092905010501000,03,09,29,05,01,05,010,00,"El Naranjo"
18281,03093001010100100,03,09,30,01,01,01,001,00,"Centro del Pueblo"
18285,03093001010100200,03,09,30,01,01,01,002,00,"Puerto Rico"
18287,03093001010100300,03,09,30,01,01,01,003,00,"Punta Garza"
18969,03093001010100400,03,09,30,01,01,01,004,00,"Los Charleses"
18971,03093001010100500,03,09,30,01,01,01,005,00,Gualey
18973,03093001010100600,03,09,30,01,01,01,006,00,"Villa Canto"
18975,03093001010100700,03,09,30,01,01,01,007,00,Lindo
18977,03093001010100800,03,09,30,01,01,01,008,00,Ondina
18980,03093001010100900,03,09,30,01,01,01,009,00,"Los Multi"
18982,03093001010101000,03,09,30,01,01,01,010,00,"Media China"
18984,03093001010101100,03,09,30,01,01,01,011,00,"Los Cocos"
18986,03093001010101200,03,09,30,01,01,01,012,00,"La China o Villa Navarro"
18989,03093001010101300,03,09,30,01,01,01,013,00,"Las Malvinas"
18991,03093001010101400,03,09,30,01,01,01,014,00,"La Franja"
18994,03093001010101500,03,09,30,01,01,01,015,00,"La Plata"
18997,03093001010101600,03,09,30,01,01,01,016,00,"El Rondón"
18999,03093001010101700,03,09,30,01,01,01,017,00,Genao
19001,03093001010101800,03,09,30,01,01,01,018,00,Nuevo
19003,03093001010101900,03,09,30,01,01,01,019,00,Vilorio
19006,03093001010200100,03,09,30,01,01,02,001,00,Yabano
19007,03093001010200200,03,09,30,01,01,02,002,00,"La Sierra"
19008,03093001010200300,03,09,30,01,01,02,003,00,"Rincón Bellaco"
19009,03093001010200400,03,09,30,01,01,02,004,00,Capote
19010,03093001010200500,03,09,30,01,01,02,005,00,Almirante
19011,03093001010200600,03,09,30,01,01,02,006,00,"La Jina"
19012,03093001010200700,03,09,30,01,01,02,007,00,Hoyoncito
19013,03093001010200800,03,09,30,01,01,02,008,00,"Batey Rodeo"
19014,03093001010200900,03,09,30,01,01,02,009,00,"Batey Hoyón"
19015,03093001010201000,03,09,30,01,01,02,010,00,"Proyecto Uno"
19016,03093001010201100,03,09,30,01,01,02,011,00,"Batey Doña Ana"
19017,03093001010201200,03,09,30,01,01,02,012,00,"Batey Tabila"
19018,03093001010201300,03,09,30,01,01,02,013,00,"Las Taranas"
19019,03093001010201400,03,09,30,01,01,02,014,00,"Batey Altagracia"
19020,03093001010201500,03,09,30,01,01,02,015,00,"Batey Lajas"
19021,03093001010201600,03,09,30,01,01,02,016,00,"Batey Excavación"
19022,03093001010201700,03,09,30,01,01,02,017,00,"El Higuito"
19023,03093001010201800,03,09,30,01,01,02,018,00,"Las Pajas"
19024,03093001010201900,03,09,30,01,01,02,019,00,"Batey Tabacones"
19025,03093001010202000,03,09,30,01,01,02,020,00,"Batey Don López"
19026,03093001010202100,03,09,30,01,01,02,021,00,"El Pinto"
19027,03093001010202200,03,09,30,01,01,02,022,00,"Las Cuchillas"
19028,03093001010202300,03,09,30,01,01,02,023,00,"El Salto"
19029,03093001010202400,03,09,30,01,01,02,024,00,"El Blanco"
19030,03093001010202500,03,09,30,01,01,02,025,00,"Palma Espino"
19031,03093001010202600,03,09,30,01,01,02,026,00,"Batey Anita"
19032,03093001010202700,03,09,30,01,01,02,027,00,Libonao
19033,03093001010202800,03,09,30,01,01,02,028,00,"Los Cocos"
19034,03093001010202900,03,09,30,01,01,02,029,00,"La Lima"
19035,03093001010203000,03,09,30,01,01,02,030,00,"Mata Hambre"
19036,03093001010203100,03,09,30,01,01,02,031,00,Guazumita
19037,03093001010203200,03,09,30,01,01,02,032,00,"Batey Isabel"
19038,03093001010203300,03,09,30,01,01,02,033,00,"Rancho Cosme"
19039,03093001010203400,03,09,30,01,01,02,034,00,"Las Zonas (Mejía)"
19040,03093001010203500,03,09,30,01,01,02,035,00,"Los Corrales"
